Address,AmountToAirdrop,AmountEarned,AmountClaimed,AmountPendingClaim
0xf3b31c1af8654a902eb7a23ad1faa8a94d43f8b8,533.8489346612906,1059.1689346612907,488.98,36.34
0x1ce7c4930550677b6578c76107e44db403961002,25526.062986084617,94528.11298608461,69002.05,0
0xcac2edcd082628ba3ba31b3b74537792550319e6,6198.1753022330995,9554.815302233099,3348.43,8.21
0x0ae11191d4ddae4c726bef6c542254f98084fd0e,1732.9131797592092,6880.753179759209,5147.84,0
0xd3ec9916304b3d875125b4d3801157b85cf37253,5917.642590949155,23378.112590949157,0,17460.47
0x1d652ddc63152e9099e6802e7308d0b0b74b3fea,23644.418015374224,56178.05801537422,0,32533.64
0xf91a4b731c8dea1b2802edc6d9560b41969ca8e1,719.5740115698768,1629.4740115698767,893.99,15.91
0x80455babe586df367395bcfa35b2f904d7cce070,3291.516290440921,13171.16629044092,0,9879.65
0x54c6adea5d5f8613c1f43b854db77cc5ffa7e583,9355.940441961558,16863.030441961557,7507.089999999999,0
0xaa0833da4dd529316f2a46957346986f615ffa62,417942.80081585835,493465.0208158583,75522.22,0
0xeff139c7b2a2ab9f052aab79de77f09b39839aa7,5.373203617644832,16.733203617644833,0,11.36
0x3ba3e60875becf48efc6ef3e9e3d05f102ec329a,830422.004026864,1994134.2240268642,1031767.91,131944.31
0x2357dcaed3a0672db1047f9177abedd289e2f7be,1063.836265663256,1063.886265663256,0.05,0
0xdbab46ad578f318a658653b6eb88fb554ca469bc,38631.6360994885,63926.35609948851,25294.72,0
0xd03a6d7727be80d477c0362c755eaec86ceb1452,11512.39932198001,14535.349321980011,3022.9500000000003,0
0x81937e81032b5aaeef742b17a20b5d249f85c7e7,241.11641525814906,303.82641525814904,62.71,0
0xf0f12e58c3eb5ce9f75060b4b8e294a11f081fa7,9149.040327945404,15316.370327945404,6167.33,0
0x61505ce01302e64c4b72094ce1c03770bd3b0a97,351823.7967434773,547375.3367434773,195551.53999999998,0
0xf3fdf55d712fac26222c2ec7a92d7587092bd301,430.6716594206316,605.6716594206317,0,175
0xf1baa70d16e2d0aeb905ccc27a6bca108c04be98,14843.65453833153,30288.78453833153,15445.13,0
0xcfc579300d3e8016c70147a37c48cc6467daee98,26125.90451480931,38674.66451480931,12548.76,0
0x4477a7912bd5ee330933a1ecea2dd3243cb7dfa5,15150.120987140122,20039.00098714012,0,4888.88
0x2c030eff44c19ebeb7b400507718f7021b09119a,86266.34438894094,112981.23438894094,26714.89,0
0xa7f56859d8a2cf82782c6a0e4cfe0680ce0b3c58,812.2798707237051,1004.5898707237052,192.31,0
0x06a54385f41162ce11e52a807ab746f05e0cbf86,8879.98793829889,18630.92793829889,9750.94,0
0x10331e666e60541bb6bb452ead8a3f4b578dff2b,28662.64748915551,34395.84748915551,0,5733.2
0xb56d81a60336411e6c02bfffa66bdee39b13f024,189974.46070116686,215693.62070116686,0,25719.16
0x3d9bedc79472c43af7a5d8d8a1cc67447cf8e4f5,179685.38731245967,186864.0673124597,7178.68,0
0x0960a532d3222cb53a01d2599369b8d28029af81,25992.86943256072,25992.86943256072,0,0
0x70ed16c39fc1851e4ed64421bfef565b07c9208d,8271.960597275533,8271.960597275533,0,0
0x33b8d49384adabfcdebb1f6301b65c1f6b3bbe62,4612.239079092478,4612.239079092478,0,0
0x2fe6f7c52eccc8fea03289ec10213033a7c364b7,193871.38207313285,193871.38207313285,0,0
0xa903bbf0b7dc5eb6496a8c75e6454e2b70abdd7d,9361.223862269951,9361.223862269951,0,0
0xc1abb8bb4c9c9a89e55d0234ddc38128097cd625,30083.065485528005,30083.065485528005,0,0
0x82945f1206be9be2cad555394dfc8191ed88d12c,45808.300507240754,45808.300507240754,0,0
0xbe211c85ef5f1825a913c25c57a0daccaaddecf8,49478.56378189824,49478.56378189824,0,0
0xc2315ab70054d4ba1420476c2902ce91f52be905,5086.909883369723,5086.909883369723,0,0
0xb59ecbe6a771c0b704d9b313fad3e575d5d1621d,119110.26502228776,119110.26502228776,0,0
0x51f808b3a1717fb17a63acc35fbd74535b231a04,793.7582077123878,793.7582077123878,0,0
