Address,AmountToAirdrop,AmountEarned,AmountClaimed,AmountPendingClaim
0x762777b68928f04550e536668359bd3d1800025d,358.82923748524195,358.82923748524195,0,0
0xbcd7ad1b64286638bb56e8b3f1c076ac3da90bad,34692.01228847593,34692.01228847593,0,0
0xa7d8a97efd9c9954c32269250feb212da08cacae,3744.6648670870827,3744.6648670870827,0,0
0xc35bd8e35d5c866f90bd8db563680712560a9765,683.6360498747391,683.6360498747391,0,0
0x58095f7da9e3b88bd5d672aa655c170d449c5ff9,423.6831989403354,423.6831989403354,0,0
0x79344ad55095ee7db4aa903d232ff480442debd3,4512.367107285472,4512.367107285472,0,0
0x0e6c5c610739ddf254147a38f811ea935f91e10f,14733.773378153766,14733.773378153766,0,0
0x68abb435e80637e6e5a79ffa4725c1b28a3a7337,26.813482429110408,26.813482429110408,0,0
0x8349024361ed6faef754367987773fad91d82430,1.8177214216714896,1.8177214216714896,0,0
0x336abf1751d8adcc3e3f35bfd017b142c9c22ec4,430.0032582856409,430.0032582856409,0,0
0xf91a4b731c8dea1b2802edc6d9560b41969ca8e1,87.15506462663218,87.15506462663218,0,0
0x9c59e59da97f3271d36eb0d4443812b1017193b5,8543.381873547765,8543.381873547765,0,0
0x01506ac9b32feb18b884cf544806a29328ae1f6d,32212.87278449997,32212.87278449997,0,0
0xb577e589023c2dce8f4184dc24467414d26e9340,51.97916258210683,51.97916258210683,0,0
0x035f4a089e99bb14fa010a6ce80e9640e1dd01fc,5468.172844418516,5468.172844418516,0,0
0xf3b31c1af8654a902eb7a23ad1faa8a94d43f8b8,92.61313866974601,92.61313866974601,0,0
0xbb4923dab05147c0fc6b705b946d5b21ab148e78,824.1339791064088,824.1339791064088,0,0
0x93b6f2f5ac91596efec805accae0c04c00fe8882,4.9772413189979074,4.9772413189979074,0,0
